Year,Month,Origin,Destination,Trips,Base Fare,Revenue,CommuteTime_Mins,OD_Distance_km
2025,February,GMA,QUE,4835,13,62855,2,0.98
2025,February,CUB,QUE,61327,13,797251,6,2.91
2025,February,SAN,QUE,20126,16,322016,9,4.31
2025,February,ORT,QUE,86819,16,1389104,13,6.65
2025,February,SHA,QUE,101291,20,2025820,14,7.47
2025,February,BON,QUE,48523,20,970460,16,8.48
2025,February,GUA,QUE,65152,20,1303040,17,9.2
2025,February,BUE,QUE,31299,24,751176,21,11.1
2025,February,AYA,QUE,99043,24,2377032,24,12.33
2025,February,MAG,QUE,35920,24,862080,27,13.57
2025,February,TAF,QUE,89839,28,2515492,31,15.51
2025,March,NOR,QUE,35551,13,462163,3,1.23
2025,March,QUE,QUE,866,0,0,0,0
2025,March,GMA,QUE,5511,13,71643,2,0.98
2025,March,CUB,QUE,65037,13,845481,6,2.91
2025,March,SAN,QUE,21228,16,339648,9,4.31
2025,March,ORT,QUE,94223,16,1507568,13,6.65
2025,March,SHA,QUE,108793,20,2175860,14,7.47
2025,March,BON,QUE,51014,20,1020280,16,8.48
2025,March,GUA,QUE,70789,20,1415780,17,9.2
2025,March,BUE,QUE,34211,24,821064,21,11.1
2025,March,AYA,QUE,108609,24,2606616,24,12.33
2025,March,MAG,QUE,39075,24,937800,27,13.57
2025,March,TAF,QUE,96667,28,2706676,31,15.51
2025,April,NOR,QUE,28432,13,369616,3,1.23
2025,April,QUE,QUE,492,0,0,0,0
2025,April,GMA,QUE,4290,13,55770,2,0.98
2025,April,CUB,QUE,54540,13,709020,6,2.91
2025,April,SAN,QUE,17993,16,287888,9,4.31
2025,April,ORT,QUE,78906,16,1262496,13,6.65
2025,April,SHA,QUE,92146,20,1842920,14,7.47
2025,April,BON,QUE,41052,20,821040,16,8.48
2025,April,GUA,QUE,59934,20,1198680,17,9.2
2025,April,BUE,QUE,28067,24,673608,21,11.1
2025,April,AYA,QUE,91779,24,2202696,24,12.33
2025,April,MAG,QUE,32016,24,768384,27,13.57
2025,April,TAF,QUE,80798,28,2262344,31,15.51
2025,May,NOR,QUE,34347,13,446511,3,1.23
2025,May,QUE,QUE,704,0,0,0,0
2025,May,GMA,QUE,5620,13,73060,2,0.98
2025,May,CUB,QUE,65463,13,851019,6,2.91
2025,May,SAN,QUE,22719,16,363504,9,4.31
2025,May,ORT,QUE,91447,16,1463152,13,6.65
2025,May,SHA,QUE,107417,20,2148340,14,7.47
2025,May,BON,QUE,46940,20,938800,16,8.48
2025,May,GUA,QUE,69775,20,1395500,17,9.2
2025,May,BUE,QUE,32605,24,782520,21,11.1
2025,May,AYA,QUE,107830,24,2587920,24,12.33
2025,May,MAG,QUE,36169,24,868056,27,13.57
2025,May,TAF,QUE,99782,28,2793896,31,15.51
2025,June,NOR,QUE,32787,13,426231,3,1.23
2025,June,QUE,QUE,1085,0,0,0,0
2025,June,GMA,QUE,5779,13,75127,2,0.98
2025,June,CUB,QUE,64749,13,841737,6,2.91
2025,June,SAN,QUE,21775,16,348400,9,4.31
2025,June,ORT,QUE,88355,16,1413680,13,6.65
2025,June,SHA,QUE,103258,20,2065160,14,7.47
2025,June,BON,QUE,43314,20,866280,16,8.48
2025,June,GUA,QUE,66875,20,1337500,17,9.2
2025,June,BUE,QUE,32255,24,774120,21,11.1
2025,June,AYA,QUE,104578,24,2509872,24,12.33
2025,June,MAG,QUE,35313,24,847512,27,13.57
2025,June,TAF,QUE,93006,28,2604168,31,15.51
2025,July,NOR,QUE,33398,13,434174,3,1.23
2025,July,QUE,QUE,721,0,0,0,0
2025,July,GMA,QUE,6269,13,81497,2,0.98
2025,July,CUB,QUE,70012,13,910156,6,2.91
2025,July,SAN,QUE,22838,16,365408,9,4.31
2025,July,ORT,QUE,94743,16,1515888,13,6.65
2025,July,SHA,QUE,107541,20,2150820,14,7.47
2025,July,BON,QUE,47105,20,942100,16,8.48
2025,July,GUA,QUE,69539,20,1390780,17,9.2
2025,July,BUE,QUE,34429,24,826296,21,11.1
2025,July,AYA,QUE,107702,24,2584848,24,12.33
2025,July,MAG,QUE,37929,24,910296,27,13.57
2025,July,TAF,QUE,91537,28,2563036,31,15.51
2025,August,NOR,QUE,35950,13,467350,3,1.23
2025,August,QUE,QUE,930,0,0,0,0
2025,August,GMA,QUE,6666,13,86658,2,0.98
2025,August,CUB,QUE,75654,13,983502,6,2.91
2025,August,SAN,QUE,22900,16,366400,9,4.31
2025,August,ORT,QUE,95968,16,1535488,13,6.65
2025,August,SHA,QUE,110993,20,2219860,14,7.47
2025,August,BON,QUE,49885,20,997700,16,8.48
2025,August,GUA,QUE,72664,20,1453280,17,9.2
2025,August,BUE,QUE,33983,24,815592,21,11.1
2025,August,AYA,QUE,110716,24,2657184,24,12.33
2025,August,MAG,QUE,38533,24,924792,27,13.57
2025,August,TAF,QUE,102215,28,2862020,31,15.51
2025,January,NOR,GMA,33375,13,433875,5,2.21
2025,January,QUE,GMA,4817,13,62621,2,0.98
2025,January,GMA,GMA,540,0,0,0,0
2025,January,CUB,GMA,39998,13,519974,4,1.93
2025,January,SAN,GMA,23804,13,309452,7,3.33
2025,January,ORT,GMA,70414,16,1126624,11,5.67
2025,January,SHA,GMA,107226,16,1715616,12,6.49
2025,January,BON,GMA,38359,20,767180,14,7.5
2025,January,GUA,GMA,59387,20,1187740,15,8.22
2025,January,BUE,GMA,29700,20,594000,19,10.12
2025,January,AYA,GMA,72604,24,1742496,22,11.35
2025,January,MAG,GMA,26821,24,643704,25,12.59
2025,January,TAF,GMA,97508,24,2340192,29,14.53
2025,February,NOR,GMA,30085,13,391105,5,2.21
2025,February,QUE,GMA,4798,13,62374,2,0.98
2025,February,GMA,GMA,744,0,0,0,0
2025,February,CUB,GMA,38314,13,498082,4,1.93
2025,February,SAN,GMA,21454,13,278902,7,3.33
2025,February,ORT,GMA,65275,16,1044400,11,5.67
2025,February,SHA,GMA,97919,16,1566704,12,6.49
2025,February,BON,GMA,36676,20,733520,14,7.5
2025,February,GUA,GMA,53758,20,1075160,15,8.22
2025,February,BUE,GMA,27600,20,552000,19,10.12
2025,February,AYA,GMA,66873,24,1604952,22,11.35
2025,February,MAG,GMA,26033,24,624792,25,12.59
2025,February,TAF,GMA,87282,24,2094768,29,14.53
2025,March,NOR,GMA,29461,13,382993,5,2.21
2025,March,QUE,GMA,5023,13,65299,2,0.98
2025,March,GMA,GMA,749,0,0,0,0
2025,March,CUB,GMA,41733,13,542529,4,1.93
2025,March,SAN,GMA,23021,13,299273,7,3.33
2025,March,ORT,GMA,70225,16,1123600,11,5.67
2025,March,SHA,GMA,104541,16,1672656,12,6.49
2025,March,BON,GMA,40038,20,800760,14,7.5
2025,March,GUA,GMA,57976,20,1159520,15,8.22
2025,March,BUE,GMA,29494,20,589880,19,10.12
2025,March,AYA,GMA,70025,24,1680600,22,11.35
2025,March,MAG,GMA,27328,24,655872,25,12.59
2025,March,TAF,GMA,92947,24,2230728,29,14.53
2025,April,NOR,GMA,22433,13,291629,5,2.21
2025,April,QUE,GMA,4094,13,53222,2,0.98
2025,April,GMA,GMA,502,0,0,0,0
2025,April,CUB,GMA,34696,13,451048,4,1.93
2025,April,SAN,GMA,18681,13,242853,7,3.33
2025,April,ORT,GMA,58826,16,941216,11,5.67
2025,April,SHA,GMA,88094,16,1409504,12,6.49
2025,April,BON,GMA,32680,20,653600,14,7.5
2025,April,GUA,GMA,49076,20,981520,15,8.22
2025,April,BUE,GMA,24509,20,490180,19,10.12
2025,April,AYA,GMA,58494,24,1403856,22,11.35
2025,April,MAG,GMA,22670,24,544080,25,12.59
2025,April,TAF,GMA,79159,24,1899816,29,14.53
2025,May,NOR,GMA,26919,13,349947,5,2.21
2025,May,QUE,GMA,5437,13,70681,2,0.98
2025,May,GMA,GMA,609,0,0,0,0
2025,May,CUB,GMA,42748,13,555724,4,1.93
2025,May,SAN,GMA,22288,13,289744,7,3.33
2025,May,ORT,GMA,68490,16,1095840,11,5.67
2025,May,SHA,GMA,104020,16,1664320,12,6.49
2025,May,BON,GMA,37661,20,753220,14,7.5
2025,May,GUA,GMA,57423,20,1148460,15,8.22
2025,May,BUE,GMA,28133,20,562660,19,10.12
2025,May,AYA,GMA,69144,24,1659456,22,11.35
2025,May,MAG,GMA,26554,24,637296,25,12.59
2025,May,TAF,GMA,96003,24,2304072,29,14.53
2025,June,NOR,GMA,25476,13,331188,5,2.21
2025,June,QUE,GMA,5414,13,70382,2,0.98
2025,June,GMA,GMA,1194,0,0,0,0
2025,June,CUB,GMA,43260,13,562380,4,1.93
2025,June,SAN,GMA,21515,13,279695,7,3.33
2025,June,ORT,GMA,66155,16,1058480,11,5.67
2025,June,SHA,GMA,99578,16,1593248,12,6.49
2025,June,BON,GMA,35333,20,706660,14,7.5
2025,June,GUA,GMA,55830,20,1116600,15,8.22
2025,June,BUE,GMA,27245,20,544900,19,10.12
2025,June,AYA,GMA,67031,24,1608744,22,11.35
2025,June,MAG,GMA,26719,24,641256,25,12.59
2025,June,TAF,GMA,90557,24,2173368,29,14.53
2025,July,NOR,GMA,25988,13,337844,5,2.21
2025,July,QUE,GMA,5837,13,75881,2,0.98
2025,July,GMA,GMA,659,0,0,0,0
2025,July,CUB,GMA,44816,13,582608,4,1.93
2025,July,SAN,GMA,22742,13,295646,7,3.33
2025,July,ORT,GMA,68230,16,1091680,11,5.67
2025,July,SHA,GMA,101436,16,1622976,12,6.49
2025,July,BON,GMA,36981,20,739620,14,7.5
2025,July,GUA,GMA,54429,20,1088580,15,8.22
2025,July,BUE,GMA,28490,20,569800,19,10.12
2025,July,AYA,GMA,67091,24,1610184,22,11.35
2025,July,MAG,GMA,26844,24,644256,25,12.59
2025,July,TAF,GMA,86764,24,2082336,29,14.53
2025,August,NOR,GMA,26801,13,348413,5,2.21
2025,August,QUE,GMA,5925,13,77025,2,0.98
2025,August,GMA,GMA,849,0,0,0,0
2025,August,CUB,GMA,48205,13,626665,4,1.93
2025,August,SAN,GMA,22382,13,290966,7,3.33
2025,August,ORT,GMA,67722,16,1083552,11,5.67
2025,August,SHA,GMA,102340,16,1637440,12,6.49
2025,August,BON,GMA,38374,20,767480,14,7.5
2025,August,GUA,GMA,57792,20,1155840,15,8.22
2025,August,BUE,GMA,27631,20,552620,19,10.12
2025,August,AYA,GMA,68996,24,1655904,22,11.35
2025,August,MAG,GMA,27339,24,656136,25,12.59
2025,August,TAF,GMA,93959,24,2255016,29,14.53
2025,January,NOR,CUB,185161,16,2962576,9,4.14
2025,January,QUE,CUB,53208,13,691704,6,2.91
2025,January,GMA,CUB,36828,13,478764,4,1.93
2025,January,CUB,CUB,2717,0,0,0,0
2025,January,SAN,CUB,27693,13,360009,3,1.4
2025,January,ORT,CUB,116977,13,1520701,7,3.74
2025,January,SHA,CUB,175653,16,2810448,8,4.56
2025,January,BON,CUB,92609,16,1481744,10,5.57
2025,January,GUA,CUB,141717,20,2834340,11,6.29
2025,January,BUE,CUB,44022,20,880440,15,8.19
2025,January,AYA,CUB,175036,20,3500720,18,9.42
2025,January,MAG,CUB,58742,24,1409808,21,10.66
2025,January,TAF,CUB,231602,24,5558448,25,12.6
2025,February,NOR,CUB,170122,16,2721952,9,4.14
2025,February,QUE,CUB,50131,13,651703,6,2.91
2025,February,GMA,CUB,35840,13,465920,4,1.93
2025,February,CUB,CUB,3022,0,0,0,0
2025,February,SAN,CUB,25269,13,328497,3,1.4
2025,February,ORT,CUB,110381,13,1434953,7,3.74
2025,February,SHA,CUB,165786,16,2652576,8,4.56
2025,February,BON,CUB,93114,16,1489824,10,5.57
2025,February,GUA,CUB,131162,20,2623240,11,6.29
2025,February,BUE,CUB,42676,20,853520,15,8.19
2025,February,AYA,CUB,165092,20,3301840,18,9.42
2025,February,MAG,CUB,55801,24,1339224,21,10.66
2025,February,TAF,CUB,210484,24,5051616,25,12.6
2025,March,NOR,CUB,180865,16,2893840,9,4.14
2025,March,QUE,CUB,54328,13,706264,6,2.91
2025,March,GMA,CUB,39302,13,510926,4,1.93
2025,March,CUB,CUB,3172,0,0,0,0
2025,March,SAN,CUB,26097,13,339261,3,1.4
2025,March,ORT,CUB,118086,13,1535118,7,3.74
2025,March,SHA,CUB,178595,16,2857520,8,4.56
2025,March,BON,CUB,99097,16,1585552,10,5.57
2025,March,GUA,CUB,140435,20,2808700,11,6.29
2025,March,BUE,CUB,46484,20,929680,15,8.19
2025,March,AYA,CUB,180084,20,3601680,18,9.42
2025,March,MAG,CUB,60385,24,1449240,21,10.66
2025,March,TAF,CUB,226777,24,5442648,25,12.6
2025,April,NOR,CUB,150509,16,2408144,9,4.14
2025,April,QUE,CUB,45760,13,594880,6,2.91
2025,April,GMA,CUB,33035,13,429455,4,1.93
2025,April,CUB,CUB,2225,0,0,0,0
2025,April,SAN,CUB,21769,13,282997,3,1.4
2025,April,ORT,CUB,97633,13,1269229,7,3.74
2025,April,SHA,CUB,152194,16,2435104,8,4.56
2025,April,BON,CUB,80748,16,1291968,10,5.57
2025,April,GUA,CUB,118030,20,2360600,11,6.29
2025,April,BUE,CUB,38926,20,778520,15,8.19
2025,April,AYA,CUB,151150,20,3023000,18,9.42
2025,April,MAG,CUB,51043,24,1225032,21,10.66
2025,April,TAF,CUB,193950,24,4654800,25,12.6
2025,May,NOR,CUB,185901,16,2974416,9,4.14
2025,May,QUE,CUB,54690,13,710970,6,2.91
2025,May,GMA,CUB,41273,13,536549,4,1.93
2025,May,CUB,CUB,2916,0,0,0,0
2025,May,SAN,CUB,26263,13,341419,3,1.4
2025,May,ORT,CUB,116139,13,1509807,7,3.74
2025,May,SHA,CUB,179879,16,2878064,8,4.56
2025,May,BON,CUB,95690,16,1531040,10,5.57
2025,May,GUA,CUB,141497,20,2829940,11,6.29
2025,May,BUE,CUB,45754,20,915080,15,8.19
2025,May,AYA,CUB,183199,20,3663980,18,9.42
2025,May,MAG,CUB,60947,24,1462728,21,10.66
2025,May,TAF,CUB,249195,24,5980680,25,12.6
2025,June,NOR,CUB,180028,16,2880448,9,4.14
2025,June,QUE,CUB,55360,13,719680,6,2.91
2025,June,GMA,CUB,41610,13,540930,4,1.93
2025,June,CUB,CUB,3957,0,0,0,0
2025,June,SAN,CUB,24849,13,323037,3,1.4
2025,June,ORT,CUB,112611,13,1463943,7,3.74
2025,June,SHA,CUB,172734,16,2763744,8,4.56
2025,June,BON,CUB,88497,16,1415952,10,5.57
2025,June,GUA,CUB,134886,20,2697720,11,6.29
2025,June,BUE,CUB,44240,20,884800,15,8.19
2025,June,AYA,CUB,179386,20,3587720,18,9.42
2025,June,MAG,CUB,58691,24,1408584,21,10.66
2025,June,TAF,CUB,226635,24,5439240,25,12.6
2025,July,NOR,CUB,181194,16,2899104,9,4.14
2025,July,QUE,CUB,60300,13,783900,6,2.91
2025,July,GMA,CUB,44398,13,577174,4,1.93
2025,July,CUB,CUB,3042,0,0,0,0
2025,July,SAN,CUB,27548,13,358124,3,1.4
2025,July,ORT,CUB,121162,13,1575106,7,3.74
2025,July,SHA,CUB,180478,16,2887648,8,4.56
2025,July,BON,CUB,93671,16,1498736,10,5.57
2025,July,GUA,CUB,134729,20,2694580,11,6.29
2025,July,BUE,CUB,47882,20,957640,15,8.19
2025,July,AYA,CUB,183226,20,3664520,18,9.42
2025,July,MAG,CUB,61876,24,1485024,21,10.66
2025,July,TAF,CUB,217234,24,5213616,25,12.6
2025,August,NOR,CUB,201708,16,3227328,9,4.14
2025,August,QUE,CUB,65536,13,851968,6,2.91
2025,August,GMA,CUB,49002,13,637026,4,1.93
2025,August,CUB,CUB,3925,0,0,0,0
2025,August,SAN,CUB,27737,13,360581,3,1.4
2025,August,ORT,CUB,126150,13,1639950,7,3.74
2025,August,SHA,CUB,188331,16,3013296,8,4.56
2025,August,BON,CUB,104086,16,1665376,10,5.57
2025,August,GUA,CUB,149883,20,2997660,11,6.29
2025,August,BUE,CUB,48137,20,962740,15,8.19
2025,August,AYA,CUB,196219,20,3924380,18,9.42
2025,August,MAG,CUB,64622,24,1550928,21,10.66
2025,August,TAF,CUB,247217,24,5933208,25,12.6
2025,January,NOR,SAN,24935,16,398960,12,5.54
2025,January,QUE,SAN,13099,16,209584,9,4.31
2025,January,GMA,SAN,21644,13,281372,7,3.33
2025,January,CUB,SAN,30369,13,394797,3,1.4
2025,January,SAN,SAN,426,0,0,0,0
2025,January,ORT,SAN,6295,13,81835,4,2.34
2025,January,SHA,SAN,18796,13,244348,5,3.16
2025,January,BON,SAN,10840,16,173440,7,4.17
2025,January,GUA,SAN,22341,16,357456,8,4.89
2025,January,BUE,SAN,2422,20,48440,12,6.79
2025,January,AYA,SAN,16123,20,322460,15,8.02
2025,January,MAG,SAN,8170,20,163400,18,9.26
2025,January,TAF,SAN,43722,24,1049328,22,11.2
2025,February,NOR,SAN,22272,16,356352,12,5.54
2025,February,QUE,SAN,12454,16,199264,9,4.31
2025,February,GMA,SAN,19697,13,256061,7,3.33
2025,February,CUB,SAN,28797,13,374361,3,1.4
2025,February,SAN,SAN,519,0,0,0,0
2025,February,ORT,SAN,5825,13,75725,4,2.34
2025,February,SHA,SAN,18364,13,238732,5,3.16
2025,February,BON,SAN,10286,16,164576,7,4.17
2025,February,GUA,SAN,21743,16,347888,8,4.89
2025,February,BUE,SAN,2509,20,50180,12,6.79
2025,February,AYA,SAN,15541,20,310820,15,8.02
2025,February,MAG,SAN,7753,20,155060,18,9.26
2025,February,TAF,SAN,41162,24,987888,22,11.2
2025,March,NOR,SAN,22115,16,353840,12,5.54
2025,March,QUE,SAN,12663,16,202608,9,4.31
2025,March,GMA,SAN,21033,13,273429,7,3.33
2025,March,CUB,SAN,29540,13,384020,3,1.4
2025,March,SAN,SAN,556,0,0,0,0
2025,March,ORT,SAN,5811,13,75543,4,2.34
2025,March,SHA,SAN,19040,13,247520,5,3.16
2025,March,BON,SAN,10460,16,167360,7,4.17
2025,March,GUA,SAN,21991,16,351856,8,4.89
2025,March,BUE,SAN,2490,20,49800,12,6.79
2025,March,AYA,SAN,15685,20,313700,15,8.02
2025,March,MAG,SAN,8132,20,162640,18,9.26
2025,March,TAF,SAN,42222,24,1013328,22,11.2
2025,April,NOR,SAN,17472,16,279552,12,5.54
2025,April,QUE,SAN,11136,16,178176,9,4.31
2025,April,GMA,SAN,17310,13,225030,7,3.33
2025,April,CUB,SAN,24607,13,319891,3,1.4
2025,April,SAN,SAN,423,0,0,0,0
2025,April,ORT,SAN,4681,13,60853,4,2.34
2025,April,SHA,SAN,15426,13,200538,5,3.16
2025,April,BON,SAN,8758,16,140128,7,4.17
2025,April,GUA,SAN,17823,16,285168,8,4.89
2025,April,BUE,SAN,2016,20,40320,12,6.79
2025,April,AYA,SAN,12996,20,259920,15,8.02
2025,April,MAG,SAN,7050,20,141000,18,9.26
2025,April,TAF,SAN,34353,24,824472,22,11.2
2025,May,NOR,SAN,22084,16,353344,12,5.54
2025,May,QUE,SAN,14891,16,238256,9,4.31
2025,May,GMA,SAN,21355,13,277615,7,3.33
2025,May,CUB,SAN,31027,13,403351,3,1.4
2025,May,SAN,SAN,452,0,0,0,0
2025,May,ORT,SAN,5897,13,76661,4,2.34
2025,May,SHA,SAN,17896,13,232648,5,3.16
2025,May,BON,SAN,10154,16,162464,7,4.17
2025,May,GUA,SAN,20428,16,326848,8,4.89
2025,May,BUE,SAN,2448,20,48960,12,6.79
2025,May,AYA,SAN,15845,20,316900,15,8.02
2025,May,MAG,SAN,8208,20,164160,18,9.26
2025,May,TAF,SAN,40734,24,977616,22,11.2
2025,June,NOR,SAN,20741,16,331856,12,5.54
2025,June,QUE,SAN,13815,16,221040,9,4.31
2025,June,GMA,SAN,20120,13,261560,7,3.33
2025,June,CUB,SAN,29256,13,380328,3,1.4
2025,June,SAN,SAN,554,0,0,0,0
2025,June,ORT,SAN,5742,13,74646,4,2.34
2025,June,SHA,SAN,17459,13,226967,5,3.16
2025,June,BON,SAN,9821,16,157136,7,4.17
2025,June,GUA,SAN,19856,16,317696,8,4.89
2025,June,BUE,SAN,2388,20,47760,12,6.79
2025,June,AYA,SAN,15534,20,310680,15,8.02
2025,June,MAG,SAN,8240,20,164800,18,9.26
2025,June,TAF,SAN,39603,24,950472,22,11.2
2025,July,NOR,SAN,21909,16,350544,12,5.54
2025,July,QUE,SAN,14472,16,231552,9,4.31
2025,July,GMA,SAN,20858,13,271154,7,3.33
2025,July,CUB,SAN,31729,13,412477,3,1.4
2025,July,SAN,SAN,500,0,0,0,0
2025,July,ORT,SAN,6010,13,78130,4,2.34
2025,July,SHA,SAN,19581,13,254553,5,3.16
2025,July,BON,SAN,11354,16,181664,7,4.17
2025,July,GUA,SAN,22244,16,355904,8,4.89
2025,July,BUE,SAN,2605,20,52100,12,6.79
2025,July,AYA,SAN,16446,20,328920,15,8.02
2025,July,MAG,SAN,8883,20,177660,18,9.26
2025,July,TAF,SAN,42005,24,1008120,22,11.2
2025,August,NOR,SAN,22804,16,364864,12,5.54
2025,August,QUE,SAN,15002,16,240032,9,4.31
2025,August,GMA,SAN,21106,13,274378,7,3.33
2025,August,CUB,SAN,32926,13,428038,3,1.4
2025,August,SAN,SAN,547,0,0,0,0
2025,August,ORT,SAN,6549,13,85137,4,2.34
2025,August,SHA,SAN,20090,13,261170,5,3.16
2025,August,BON,SAN,11001,16,176016,7,4.17
2025,August,GUA,SAN,22525,16,360400,8,4.89
2025,August,BUE,SAN,2744,20,54880,12,6.79
2025,August,AYA,SAN,16450,20,329000,15,8.02
2025,August,MAG,SAN,8553,20,171060,18,9.26
2025,August,TAF,SAN,43047,24,1033128,22,11.2
2025,January,NOR,ORT,113393,20,2267860,16,7.88
2025,January,QUE,ORT,63106,16,1009696,13,6.65
2025,January,GMA,ORT,75786,16,1212576,11,5.67
2025,January,CUB,ORT,144905,13,1883765,7,3.74
2025,January,SAN,ORT,4728,13,61464,4,2.34
2025,January,ORT,ORT,1041,0,0,0,0
2025,January,SHA,ORT,23623,13,307099,1,0.82
2025,January,BON,ORT,32883,13,427479,3,1.83
2025,January,GUA,ORT,58242,16,931872,4,2.55
2025,January,BUE,ORT,7657,16,122512,8,4.45
2025,January,AYA,ORT,40107,20,802140,11,5.68
2025,January,MAG,ORT,18453,20,369060,14,6.92
2025,January,TAF,ORT,140940,20,2818800,18,8.86
2025,February,NOR,ORT,105662,20,2113240,16,7.88
2025,February,QUE,ORT,61665,16,986640,13,6.65
2025,February,GMA,ORT,70437,16,1126992,11,5.67
2025,February,CUB,ORT,138768,13,1803984,7,3.74
2025,February,SAN,ORT,4434,13,57642,4,2.34
2025,February,ORT,ORT,1272,0,0,0,0
2025,February,SHA,ORT,21555,13,280215,1,0.82
2025,February,BON,ORT,32026,13,416338,3,1.83
2025,February,GUA,ORT,54624,16,873984,4,2.55
2025,February,BUE,ORT,7629,16,122064,8,4.45
2025,February,AYA,ORT,38236,20,764720,11,5.68
2025,February,MAG,ORT,18033,20,360660,14,6.92
2025,February,TAF,ORT,135691,20,2713820,18,8.86
2025,March,NOR,ORT,107460,20,2149200,16,7.88
2025,March,QUE,ORT,66941,16,1071056,13,6.65
2025,March,GMA,ORT,74619,16,1193904,11,5.67
2025,March,CUB,ORT,147190,13,1913470,7,3.74
2025,March,SAN,ORT,4508,13,58604,4,2.34
2025,March,ORT,ORT,1378,0,0,0,0
2025,March,SHA,ORT,23560,13,306280,1,0.82
2025,March,BON,ORT,33549,13,436137,3,1.83
2025,March,GUA,ORT,59879,16,958064,4,2.55
2025,March,BUE,ORT,8208,16,131328,8,4.45
2025,March,AYA,ORT,40955,20,819100,11,5.68
2025,March,MAG,ORT,19406,20,388120,14,6.92
2025,March,TAF,ORT,145816,20,2916320,18,8.86
2025,April,NOR,ORT,89836,20,1796720,16,7.88
2025,April,QUE,ORT,59506,16,952096,13,6.65
2025,April,GMA,ORT,62364,16,997824,11,5.67
2025,April,CUB,ORT,123438,13,1604694,7,3.74
2025,April,SAN,ORT,3698,13,48074,4,2.34
2025,April,ORT,ORT,1042,0,0,0,0
2025,April,SHA,ORT,20739,13,269607,1,0.82
2025,April,BON,ORT,27898,13,362674,3,1.83
2025,April,GUA,ORT,51355,16,821680,4,2.55
2025,April,BUE,ORT,6654,16,106464,8,4.45
2025,April,AYA,ORT,34345,20,686900,11,5.68
2025,April,MAG,ORT,16625,20,332500,14,6.92
2025,April,TAF,ORT,122787,20,2455740,18,8.86
2025,May,NOR,ORT,107521,20,2150420,16,7.88
2025,May,QUE,ORT,69165,16,1106640,13,6.65
2025,May,GMA,ORT,73105,16,1169680,11,5.67
2025,May,CUB,ORT,146823,13,1908699,7,3.74
2025,May,SAN,ORT,4540,13,59020,4,2.34
2025,May,ORT,ORT,1369,0,0,0,0
2025,May,SHA,ORT,24508,13,318604,1,0.82
2025,May,BON,ORT,33153,13,430989,3,1.83
2025,May,GUA,ORT,60045,16,960720,4,2.55
2025,May,BUE,ORT,7583,16,121328,8,4.45
2025,May,AYA,ORT,41840,20,836800,11,5.68
2025,May,MAG,ORT,19257,20,385140,14,6.92
2025,May,TAF,ORT,147678,20,2953560,18,8.86
2025,June,NOR,ORT,98889,20,1977780,16,7.88
2025,June,QUE,ORT,66071,16,1057136,13,6.65
2025,June,GMA,ORT,69253,16,1108048,11,5.67
2025,June,CUB,ORT,140674,13,1828762,7,3.74
2025,June,SAN,ORT,4360,13,56680,4,2.34
2025,June,ORT,ORT,1683,0,0,0,0
2025,June,SHA,ORT,23503,13,305539,1,0.82
2025,June,BON,ORT,32876,13,427388,3,1.83
2025,June,GUA,ORT,58991,16,943856,4,2.55
2025,June,BUE,ORT,7295,16,116720,8,4.45
2025,June,AYA,ORT,39691,20,793820,11,5.68
2025,June,MAG,ORT,18993,20,379860,14,6.92
2025,June,TAF,ORT,138648,20,2772960,18,8.86
2025,July,NOR,ORT,100526,20,2010520,16,7.88
2025,July,QUE,ORT,71278,16,1140448,13,6.65
2025,July,GMA,ORT,71034,16,1136544,11,5.67
2025,July,CUB,ORT,150102,13,1951326,7,3.74
2025,July,SAN,ORT,4518,13,58734,4,2.34
2025,July,ORT,ORT,1114,0,0,0,0
2025,July,SHA,ORT,24708,13,321204,1,0.82
2025,July,BON,ORT,35601,13,462813,3,1.83
2025,July,GUA,ORT,62586,16,1001376,4,2.55
2025,July,BUE,ORT,7978,16,127648,8,4.45
2025,July,AYA,ORT,41281,20,825620,11,5.68
2025,July,MAG,ORT,20326,20,406520,14,6.92
2025,July,TAF,ORT,143813,20,2876260,18,8.86
2025,August,NOR,ORT,105715,20,2114300,16,7.88
2025,August,QUE,ORT,71903,16,1150448,13,6.65
2025,August,GMA,ORT,71162,16,1138592,11,5.67
2025,August,CUB,ORT,157251,13,2044263,7,3.74
2025,August,SAN,ORT,4836,13,62868,4,2.34
2025,August,ORT,ORT,1447,0,0,0,0
2025,August,SHA,ORT,24876,13,323388,1,0.82
2025,August,BON,ORT,36526,13,474838,3,1.83
2025,August,GUA,ORT,62587,16,1001392,4,2.55
2025,August,BUE,ORT,8390,16,134240,8,4.45
2025,August,AYA,ORT,43831,20,876620,11,5.68
2025,August,MAG,ORT,20169,20,403380,14,6.92
2025,August,TAF,ORT,149410,20,2988200,18,8.86
2025,January,NOR,SHA,199187,20,3983740,17,8.7
2025,January,QUE,SHA,88674,20,1773480,14,7.47
